Date,Unemploymentrate,RealbroadEER,ShorttermIR,OilpriceGlobalWTI,CPIinflationrate,logEPU,GPRC,USEMV,USMPU
2022-02-01,2.6,85.89,-0.01,91.61,0.9,1.957607287,0.6,23.03,110.06
2022-03-01,2.6,83.97,-0.02,108.4,1.2,2.101781431,0.7,23.05,189.91
2022-04-01,2.7,79.3,-0.02,101.99,2.42,2.039731296,0.27,20.31,131.1
2022-05-01,2.8,79.44,-0.03,109.71,2.41,2.02362279,0.49,27.86,149.56
2022-06-01,2.7,75.97,-0.04,114.68,2.31,2.121067167,0.34,17.1,138.59
2022-07-01,2.5,75.7,-0.01,101.92,2.61,2.064981822,0.17,24.54,161.92
2022-08-01,2.6,77.01,-0.04,93.69,3.01,2.044970705,0.51,14.14,120.39
2022-09-01,2.7,74.55,-0.07,84.4,3,1.992509335,0.29,16.86,149
2022-10-01,2.6,73.71,-0.06,87.29,3.8,2.058160203,0.42,20.87,204.49
2022-11-01,2.4,75.2,-0.08,84.08,3.8,2.026900809,0.3,17.71,195.66
2022-12-01,2.3,77.67,-0.02,76.58,4,2.044108387,0.25,21.68,163.29
2023-01-01,2.4,78.95,-0.01,78.25,4.39,1.995152377,0.23,20.09,304.29
2023-02-01,2.5,77.16,-0.01,77.03,3.28,2.064345657,0.25,18.83,131.19
2023-03-01,2.8,77.49,-0.03,73.35,3.26,2.09233459,0.25,31.19,212.84
2023-04-01,2.7,77.54,-0.07,79.13,3.55,2.153052275,0.38,21.04,161.57
2023-05-01,2.7,76.04,-0.07,71.67,3.24,2.16592655,0.5,23.97,263.03
2023-06-01,2.6,74.34,-0.08,70.31,3.34,1.958563883,0.2,18.83,117.09
2023-07-01,2.6,74.37,-0.06,75.77,3.32,1.994493123,0.26,18.11,129.85
2023-08-01,2.7,73.08,-0.06,81.37,3.12,2.032256026,0.23,17.28,135.35
2023-09-01,2.6,72.33,-0.06,89.24,3.01,2.00685096,0.28,19.57,85.75
2023-10-01,2.5,72.5,-0.02,85.47,3.28,2.016239191,0.24,16.61,185.54
2023-11-01,2.4,71.44,-0.02,77.58,2.89,2.010172703,0.32,18.77,132.07
2023-12-01,2.3,73.4,-0.04,72.02,2.59,2.004106323,0.18,17.59,194.91
2024-01-01,2.4,72.58,-0.01,74,2.1,1.938469688,0.25,19.3,109.58
2024-02-01,2.6,70.72,-0.01,77.36,2.79,1.976258249,0.14,17.12,126.42
2024-03-01,2.7,70.81,0.07,81.41,2.68,2.012837225,0.14,21.22,79.93
