Date,Unemploymentrate,RealbroadEER,ShorttermIR,OilpriceGlobalWTI,CPIinflationrate,logEPU,GPRC,USEMV,USMPU
2023-06-01,3,100.42,3.54,70.31,6.38,2.682740581,0.7,18.83,117.09
2023-07-01,3,101.29,3.67,75.77,6.16,2.716220437,0.71,18.11,129.85
2023-08-01,3.2,101.15,3.78,81.37,6.14,2.820372253,0.48,17.28,135.35
2023-09-01,3,100.93,3.88,89.24,4.53,2.867868009,0.45,19.57,85.75
2023-10-01,3.2,100.5,3.97,85.47,3.79,2.825795987,0.79,16.61,185.54
2023-11-01,3.1,100.54,3.97,77.58,3.17,2.796671449,0.33,18.77,132.07
2023-12-01,2.9,100.32,3.93,72.02,3.71,2.827705204,0.51,17.59,194.91
2024-01-01,3.2,100.39,3.93,74,2.89,2.863263364,0.54,19.3,109.58
2024-02-01,3.6,100,3.92,77.36,2.52,2.775333693,0.71,17.12,126.42
2024-03-01,3.5,100.66,3.92,81.41,2.15,2.740575836,0.66,21.22,79.93
