Date,Unemploymentrate,RealbroadEER,ShorttermIR,OilpriceGlobalWTI,CPIinflationrate,logEPU,GPRC,USEMV,USMPU
2022-06-01,7,95.43,-0.24,114.68,5.84,2.623858943,0.92,17.1,138.59
2022-07-01,7.1,94.29,0.04,101.92,6.08,2.694885864,0.54,24.54,161.92
2022-08-01,7.6,94.11,0.39,93.69,5.91,2.36364958,0.57,14.14,120.39
2022-09-01,7.2,92.98,1.01,84.4,5.55,2.407934495,0.67,16.86,149
2022-10-01,7.4,93.43,1.43,87.29,6.2,2.570869705,0.78,20.87,204.49
2022-11-01,7.3,94.47,1.83,84.08,6.15,2.481413961,0.58,17.71,195.66
2022-12-01,7.3,95.05,2.06,76.58,5.85,2.41825156,0.48,21.68,163.29
2023-01-01,7.4,95.05,2.34,78.25,5.99,2.471760965,0.56,20.09,304.29
2023-02-01,7.2,95.48,2.64,77.03,6.28,2.515608949,0.74,18.83,131.19
2023-03-01,7,96.12,2.91,73.35,5.7,2.583119392,0.42,31.19,212.84
2023-04-01,7,97.03,3.17,79.13,5.88,2.431106328,0.58,21.04,161.57
2023-05-01,7,96.77,3.37,71.67,5.12,2.470278154,0.53,23.97,263.03
2023-06-01,6.9,97.13,3.54,70.31,4.53,2.33045436,0.46,18.83,117.09
2023-07-01,7.2,97.61,3.67,75.77,4.29,2.373904592,0.52,18.11,129.85
2023-08-01,7.8,98.07,3.78,81.37,4.86,2.183725258,0.57,17.28,135.35
2023-09-01,7.5,96.97,3.88,89.24,4.9,2.386231351,0.56,19.57,85.75
2023-10-01,7.7,96.8,3.97,85.47,3.98,2.418002819,0.86,16.61,185.54
2023-11-01,7.7,97.25,3.97,77.58,3.47,2.450956955,0.56,18.77,132.07
2023-12-01,7.7,97.13,3.93,72.02,3.71,2.506897209,0.7,17.59,194.91
2024-01-01,7.8,96.85,3.93,74,3.13,2.437798111,0.63,19.3,109.58
2024-02-01,7.6,96.94,3.92,77.36,2.96,2.385642017,0.75,17.12,126.42
2024-03-01,7.3,97.23,3.92,81.41,2.29,2.273603077,0.77,21.22,79.93
