Date,Unemploymentrate,RealbroadEER,ShorttermIR,OilpriceGlobalWTI,CPIinflationrate,logEPU,GPRC,USEMV,USMPU
2022-11-01,4.7,102.38,4.38,84.08,6.8,2.433801825,0.28,17.71,195.66
2022-12-01,4.5,99.71,4.55,76.58,6.32,2.491431736,0.21,21.68,163.29
2023-01-01,5.5,99.73,4.76,78.25,5.92,2.366497668,0.29,20.09,304.29
2023-02-01,5.3,99.82,4.69,77.03,5.25,2.405892514,0.39,18.83,131.19
2023-03-01,5.4,98.44,4.78,73.35,4.3,2.530890944,0.25,31.19,212.84
2023-04-01,5.2,99.75,4.8,79.13,4.41,2.279735367,0.24,21.04,161.57
2023-05-01,5.2,100.09,4.79,71.67,3.36,2.341711435,0.24,23.97,263.03
2023-06-01,5.2,101.92,5.02,70.31,2.81,2.200357946,0.25,18.83,117.09
2023-07-01,5.9,102.53,5.22,75.77,3.27,2.418367591,0.17,18.11,129.85
2023-08-01,6.3,101.05,5.23,81.37,4,2.478191195,0.24,17.28,135.35
2023-09-01,5.2,100.86,5.23,89.24,3.8,2.305394367,0.31,19.57,85.75
2023-10-01,5.3,100.16,5.32,85.47,3.12,2.590016582,0.57,16.61,185.54
2023-11-01,5.3,99.56,5.24,77.58,3.12,2.502030885,0.41,18.77,132.07
2023-12-01,5.3,100.85,5.19,72.02,3.4,2.558252442,0.26,17.59,194.91
2024-01-01,6.1,100.68,5.17,74,2.86,2.392837593,0.38,19.3,109.58
2024-02-01,6,100.03,5.09,77.36,2.78,2.297629218,0.27,17.12,126.42
2024-03-01,6.4,99.79,5.04,81.41,2.9,2.452215914,0.24,21.22,79.93
