Date,Unemploymentrate,RealbroadEER,ShorttermIR,OilpriceGlobalWTI,CPIinflationrate,logEPU,GPRC,USEMV,USMPU
2021-08-01,4.5,104.73,0.07,67.87,3.03,2.272329043,0.96,19.64,52.73
2021-09-01,4.4,104.06,0.07,71.54,2.93,2.315403505,1.03,23.48,79.62
2021-10-01,4.2,105.13,0.16,81.36,3.85,2.297782389,0.7,19.68,65.5
2021-11-01,4.1,104.91,0.13,79.1,4.58,2.392010683,1,14.14,53.98
2021-12-01,4,104.88,0.16,71.8,4.84,2.47444938,1.18,16.7,153.26
2022-01-01,3.8,105.57,0.53,83.28,4.85,2.422639077,1.72,20.5,156.33
2022-02-01,3.7,105.17,0.81,91.61,5.48,2.343349502,2.9,23.03,110.06
2022-03-01,3.6,104.11,0.99,108.4,6.2,2.593297146,3.91,23.05,189.91
2022-04-01,3.5,105.16,1.13,101.99,7.79,2.524616784,2.4,20.31,131.1
2022-05-01,3.6,103.36,1.31,109.71,7.84,2.516508932,1.69,27.86,149.56
2022-06-01,3.6,102.62,1.57,114.68,8.17,2.521961416,1.61,17.1,138.59
2022-07-01,3.6,102.62,1.84,101.92,8.8,2.606284606,1.13,24.54,161.92
2022-08-01,3.9,103.03,2.23,93.69,8.65,2.515767905,1.15,14.14,120.39
2022-09-01,4,99.26,2.91,84.4,8.81,2.598571663,1.35,16.86,149
2022-10-01,3.9,101.31,3.39,87.29,9.61,2.621819973,1.26,20.87,204.49
2022-11-01,3.9,102.95,3.52,84.08,9.38,2.552777688,1.09,17.71,195.66
2022-12-01,3.8,104.35,3.78,76.58,9.24,2.446614824,1.04,21.68,163.29
2023-01-01,3.9,101.94,4.01,78.25,8.9,2.449910165,1.08,20.09,304.29
2023-02-01,3.9,102.15,4.21,77.03,9.19,2.435207103,1.05,18.83,131.19
2023-03-01,3.7,103.09,4.33,73.35,8.84,2.511575905,0.91,31.19,212.84
2023-04-01,3.8,105.01,4.52,79.13,7.82,2.387799009,0.99,21.04,161.57
2023-05-01,4.1,106.86,4.73,71.67,7.85,2.424080883,1.08,23.97,263.03
2023-06-01,4.3,108.87,5.09,70.31,7.39,2.393066035,1.11,18.83,117.09
2023-07-01,4.4,109.19,5.49,75.77,6.44,2.420895977,1.02,18.11,129.85
2023-08-01,4.2,108.78,5.53,81.37,6.24,2.459332165,1.11,17.28,135.35
2023-09-01,4.1,108.1,5.52,89.24,6.38,2.504484455,1.18,19.57,85.75
2023-10-01,4,106.84,5.4,85.47,4.75,2.497233824,2.23,16.61,185.54
2023-11-01,3.8,107.17,5.36,77.58,4.17,2.499370867,1.45,18.77,132.07
2023-12-01,4,108.35,5.34,72.02,4.15,2.449802264,1.6,17.59,194.91
2024-01-01,4.2,108.34,5.32,74,4.17,2.509753444,1.88,19.3,109.58
2024-02-01,4.3,108.49,5.33,77.36,3.81,2.442448411,1.65,17.12,126.42
2024-03-01,4.3,109.08,5.32,81.41,3.79,2.364213184,1.38,21.22,79.93
