Date,Unemploymentrate,RealbroadEER,ShorttermIR,OilpriceGlobalWTI,CPIinflationrate,logEPU,GPRC,USEMV,USMPU
2023-04-01,8,100.33,3.17,79.13,8.16,2.387799009,0.14,21.04,161.57
2023-05-01,7.5,100.42,3.37,71.67,7.64,2.424080883,0.22,23.97,263.03
2023-06-01,7,100.67,3.54,70.31,6.4,2.393066035,0.17,18.83,117.09
2023-07-01,7.5,101.19,3.67,75.77,5.93,2.420895977,0.12,18.11,129.85
2023-08-01,6.9,100.92,3.78,81.37,5.44,2.459332165,0.22,17.28,135.35
2023-09-01,7.5,100.49,3.88,89.24,5.34,2.504484455,0.14,19.57,85.75
2023-10-01,8.1,99.94,3.97,85.47,1.69,2.497233824,0.24,16.61,185.54
2023-11-01,7.6,99.96,3.97,77.58,0.67,2.499370867,0.09,18.77,132.07
2023-12-01,7,99.94,3.93,72.02,0.59,2.449802264,0.26,17.59,194.91
2024-01-01,7.6,100.13,3.93,74,0.84,2.509753444,0.12,19.3,109.58
2024-02-01,8.1,99.39,3.92,77.36,0.75,2.442448411,0.22,17.12,126.42
2024-03-01,7.4,99.46,3.92,81.41,1.18,2.364213184,0.25,21.22,79.93
