Date,Unemploymentrate,RealbroadEER,ShorttermIR,OilpriceGlobalWTI,CPIinflationrate,logEPU,GPRC,USEMV,USMPU
2021-02-01,6.6,94.99,0.11,59.23,1.68,2.273047594,1.58,24.27,46.03
2021-03-01,6.2,96.76,0.1,62.18,2.62,2.222170009,1.76,29.48,62.32
2021-04-01,5.7,96.82,0.11,61.42,4.16,2.150142162,1.98,24.68,29.81
2021-05-01,5.5,96.22,0.1,65.16,4.99,2.23578087,2.02,19.79,49.03
2021-06-01,6.1,97.19,0.09,71.38,5.39,2.173565018,1.7,21.95,64.35
2021-07-01,5.7,98.56,0.1,72.59,5.37,2.260476858,1.25,16.62,76.99
2021-08-01,5.3,98.78,0.1,67.87,5.25,2.196452542,2.15,19.64,52.73
2021-09-01,4.6,98.68,0.1,71.54,5.39,2.233757363,1.92,23.48,79.62
2021-10-01,4.3,99.5,0.11,81.36,6.22,2.13646689,1.64,19.68,65.5
2021-11-01,3.9,100.31,0.14,79.1,6.81,2.245191764,1.86,14.14,53.98
2021-12-01,3.7,101.02,0.17,71.8,7.04,2.304124153,2.48,16.7,153.26
2022-01-01,4.4,100.89,0.22,83.28,7.48,2.191115522,3.32,20.5,156.33
2022-02-01,4.1,100.82,0.38,91.61,7.87,2.147490821,4.88,23.03,110.06
2022-03-01,3.8,102.44,0.73,108.4,8.54,2.3602904,6.9,23.05,189.91
2022-04-01,3.3,103.16,0.91,101.99,8.26,2.22744962,3.97,20.31,131.1
2022-05-01,3.4,106.18,1.33,109.71,8.58,2.279780977,3.15,27.86,149.56
2022-06-01,3.8,107.42,1.87,114.68,9.06,2.184151776,2.88,17.1,138.59
2022-07-01,3.8,109.2,2.5,101.92,8.52,2.347895693,2.59,24.54,161.92
2022-08-01,3.8,108.69,2.76,93.69,8.26,2.26252228,3.13,14.14,120.39
2022-09-01,3.3,111.26,3.21,84.4,8.2,2.304792016,2.93,16.86,149
2022-10-01,3.4,112.99,3.85,87.29,7.75,2.3165574,3.4,20.87,204.49
2022-11-01,3.4,110.19,4.46,84.08,7.11,2.322983807,2.7,17.71,195.66
2022-12-01,3.3,107.44,4.51,76.58,6.45,2.176207055,2.55,21.68,163.29
2023-01-01,3.9,105.69,4.61,78.25,6.41,2.207984247,2.41,20.09,304.29
2023-02-01,3.9,106.2,4.74,77.03,6.04,2.184606267,2.98,18.83,131.19
2023-03-01,3.6,106.83,4.91,73.35,4.98,2.302092716,2.62,31.19,212.84
2023-04-01,3.1,105.96,5.03,79.13,4.93,2.218588016,2.45,21.04,161.57
2023-05-01,3.4,106.76,5.15,71.67,4.05,2.312135025,2.51,23.97,263.03
2023-06-01,3.8,107.25,5.22,70.31,2.97,2.253604511,2.46,18.83,117.09
2023-07-01,3.8,106.24,5.35,75.77,3.18,2.122903649,2.48,18.11,129.85
2023-08-01,3.9,107.71,5.44,81.37,3.67,1.885587356,2.16,17.28,135.35
2023-09-01,3.6,109.13,5.49,89.24,3.7,2.070776463,2.23,19.57,85.75
2023-10-01,3.6,110.46,5.46,85.47,3.24,2.12577395,4.43,16.61,185.54
2023-11-01,3.5,108.43,5.41,77.58,3.14,2.14823236,3.72,18.77,132.07
2023-12-01,3.5,106.66,5.32,72.02,3.35,2.029383778,3.42,17.59,194.91
2024-01-01,4.1,107.43,5.26,74,3.09,2.118165485,3.85,19.3,109.58
2024-02-01,4.2,108.05,5.22,77.36,3.15,2.027390385,3.39,17.12,126.42
2024-03-01,3.9,108.39,5.29,81.41,3.48,2.067108069,2.94,21.22,79.93
